file,synopsis,genres,amazon_rating,global_ratings,error,imdb-rating-badge,runtime-badge,release-year-badge,rating-badge,link,x-ray-badge,uhd-badge,hdr-badge
1768_Evil_Never_Dies.html,"Ex-gangster Harry Payne retires to Norfolk to be close to his wife, driven mad when he is forced to kill his best friend, pyscho gang boss Eugene McCann. Immediately he is drawn into a murder mystery in which an obsessive local police detective targets him as a killer.","Horror,Suspense",Rated 3.2 out of 5 stars by 17 Amazon customers.,17,1,IMDb 4.0,1 h 13 min,2015,16+,/gp/video/detail/B0C9VMRGD7/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1769_Smiley.html,"Three hot love stories from nowadays, adjoined, and each one has an unpredictable outcome.","Comedy,Drama",,,1,IMDb 4.8,1 h 27 min,2014,13+,/gp/video/detail/B06ZXZNSH3/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1770_A_Ruddy_Brief_History_of_Swearing.html,"Ever questioned the BS surrounding the C-bomb, or have an unhealthy interest in the origins of the 'tummy-banana'? Then this charming comedy lecture is guaranteed to tickle your linguistic funny bones.","Comedy,Arts, Entertainment, and Culture",,,1,,57min,2018,18+,/gp/video/detail/B0B79WKG1T/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1771_Fonzy.html,"Jose Garcia plays Diego Costa using, Fonzy, regularly donated his sperm for research purposes. Now aged 42, Diego delivers fish for his family's firm, and lives like a fun-loving teenager. But when his girlfriend Elsa announces she's pregnant, his past starts to catch up with him. Diego discovers that he's the biological father to 533 children, 142 of whom want to know just who Fonzy is...",Comedy,Rated 4.7 out of 5 stars by 39 Amazon customers.,39,1,,1 h 42 min,2014,16+,/gp/video/detail/B0B8SKFP2M/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
1772_Cargo.html,"A young Russian woman, smuggled into America by human traffickers, must fight for her life in order to derail the traffickers' plans.",Horror,Rated 3.5 out of 5 stars by 56 Amazon customers.,56,1,IMDb 5.1,1 h 25 min,2011,R,/gp/video/detail/B009VB9BZY/ref=atv_dp_atf_prime_sd_mv_play_t1ALAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1773_Thanks_to_my_friends.html,A man in his mid 30's reevaluates his life and priorities after he met someone from his past.,Comedy,,,1,,1 h 37 min,2016,16+,/gp/video/detail/B0BYSH1MFT/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
1774_Heavens_Story.html,"Sato is an 8-year-old. She was at the sea with her friends when her parents and older sister are murdered. One day, she sees the news on TV. A young man whose wife and child were murdered, says that he will get revenge. His determination impresses Sato...",Drama,,,1,IMDb 7.3,4 h 38 min,2010,16+,/gp/video/detail/B0B6RG928B/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
1775_Trigger.html,"Ten years after ending their partnership as rock musicians, two women become re-acquainted in the course of one night.",Drama,Rated 3.3 out of 5 stars by 38 Amazon customers.,38,1,IMDb 6.0,1 h 18 min,2010,16+,/gp/video/detail/B0B6GSV132/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
1808_Gold_Fools.html,"When a successful family man gets laid off, he leads his friends on a gold panning expedition in the mountains of Sonora, oblivious to what lurks where the water runs real deep.","Suspense,Drama,Adventure,Action",Rated 4 out of 5 stars by 2 Amazon customers.,2,1,IMDb 7.4,1 h 16 min,2012,16+,/gp/video/detail/B09GF4CXKR/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1809_Showtime.html,"Join Edinburgh veteran Andrew Maxwell for this politically engaged and hilarious set, performed live at his 22nd appearance at the fringe. Gimmick free and delivered with skilful aplomb Showtime is a must see for any comedy fan.","Comedy,Arts, Entertainment, and Culture",,,1,,54min,2018,18+,/gp/video/detail/B0B8NNBDT8/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
