file,synopsis,genres,amazon_rating,global_ratings,error,imdb-rating-badge,runtime-badge,release-year-badge,x-ray-badge,hdr-badge,uhd-badge,rating-badge,link
0_My_Fault.html,"Noah must leave her town, boyfriend and friends to move into her mom's new husband's mansion. There, she meets her new stepbrother Nick and their personalities clash from the very beginning. But the attraction they feel will lead them to live a forbidden relationship, where their rebellious and tormented tempers will turn their worlds upside down, making them fall madly in love.","Drama,Young Adult Audience",Rated 4.7 out of 5 stars by 788 Amazon customers.,788,1,IMDb 6.3,1 h 57 min,2023,X-Ray,HDR,UHD,16+,/gp/video/detail/B0B683GB78/ref=atv_dp_atf_prime_sd_mv_resume_t1ADAAAAAA0wr0?autoplay=1&t=0
1000_On_The_Trail_of_UFOS_Dark_Sky.html,"On the Trail of UFOs: Dark Sky traces decades of reports of mysterious objects, creatures and enigmatic beings seemingly not of this earth. Tracking reports around the state of West Virginia, the film retraces steps taken in some previous STM films while expanding upon those same topics.",Documentary,Rated 3.7 out of 5 stars by 407 Amazon customers.,407,1,IMDb 5.7,1 h 25 min,2021,X-Ray,,,13+,/gp/video/detail/B09BKF2WGQ/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1001_Student_Of_The_Year.html,"Introducing Alia Bhatt (Sharanya Singhania), Siddharth Malhotra (Abhimanyu Singh) and Varun Dhawan (Rohan Nanda) in their first movie debut. The plot revolves around the students of St. Theresa College who visit their gravely ill dean (Rishi Kapoor) after ten years and reminisce the past with mixed emotions about the annual competition (Student of the year) that put an end to their friendships.","Comedy,Sports,Romance",Rated 3.7 out of 5 stars by 60 Amazon customers.,60,1,IMDb 5.2,2 h 25 min,2012,X-Ray,,,13+,/gp/video/detail/B0BZTD87WK/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0
1002_Pussycat_Pussycat_I_Love_You.html,"An American playwright living in Rome, fearing baldness and recurring dreams of a sex-craving gorilla, consults a shrink.",Comedy,Rated 3 out of 5 stars by 11 Amazon customers.,11,1,IMDb 4.5,1 h 40 min,1970,,,,R,/gp/video/detail/B009P8K2TW/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0
1003_Severed_Ways.html,"On the coast of North America in AD 1007, two Norsemen are stranded when their expedition is attacked and they are left for dead. As they struggle to survive in the vast forests of the New World, their paths diverge as one pursues a spiritual quest and the other reverts to his primal instincts.","Adventure,Action",Rated 2.9 out of 5 stars by 131 Amazon customers.,131,1,IMDb 4.3,1 h 49 min,2007,,,,16+,/gp/video/detail/B002JXRSOW/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1004_Syrup.html,"Fresh out of school with a degree in marketing, ""Scat"" will do anything to prove that he has what it takes. Armed with a brilliant product concept that gives new meaning to the old saying ""sex sells,"" he only has to convince his boss, the beautiful and mysterious ""6,"" that it's an idea worth millions. The road to success isn't an easy one, even with a million dollar idea, and ...",Comedy,Rated 3.4 out of 5 stars by 169 Amazon customers.,169,1,IMDb 5.6,1 h 29 min,2013,,,,16+,/gp/video/detail/B00CM3OQ9Y/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1005_The_Badge_The_Bible_and_Bigfoot.html,"In a small coastal town Bigfoot is sighted, and children go missing. The town's Police Chief is fired, leaving only the Sheriff. When the Sheriff goes missing, the town's only hope is in Chief Harrison to battle the beast. He finds himself without his weapons and must go hand to hand with Bigfoot. Will his strength in God and training be enough to save the children?","Science Fiction,Suspense",Rated 2.8 out of 5 stars by 69 Amazon customers.,69,1,IMDb 1.8,1 h 6 min,2019,X-Ray,,,7+,/gp/video/detail/B09JMYV8D2/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1006_Bigger_Stronger_Faster.html,"In the hopes of exploring American culture's increased obsession with winning, documentary filmmaker Christopher Bell examines the anabolic steroid use of his two brothers.","Sports,Documentary",Rated 4.5 out of 5 stars by 533 Amazon customers.,533,1,IMDb 7.5,1 h 46 min,2008,,,,13+,/gp/video/detail/B001LYV6K2/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1007_Appropriate_Behavior.html,"Shirin is struggling to become an ideal Persian daughter, politically correct bisexual and hip young Brooklynite but fails miserably in her attempt at all identities. Being without a cliché to hold onto can be a lonely experience.","Comedy,Drama",Rated 4.1 out of 5 stars by 138 Amazon customers.,138,1,IMDb 6.5,1 h 26 min,2015,,,,18+,/gp/video/detail/B00SB2SDPS/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1008_Winter_Ridge.html,"Young detective Ryan Barnes, torn apart after the personal tragedy of his wife ending up in a coma, attempts to track down a serial killer who appears to be strategically targeting the vulnerable and elderly.","Drama,International",Rated 3.2 out of 5 stars by 37 Amazon customers.,37,1,IMDb 4.3,1 h 26 min,2018,X-Ray,,,16+,/gp/video/detail/B07FDPV4NZ/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0
1009_Sharknado_5_Global_Swarming.html,"With much of North America lying in ruins, the rest of the world braces for the inevitable: a global sharknado. From London to Asia, South Africa to Mexico, Fin and his family must put a stop to the sharknados once and for all.","Action,Comedy",Rated 4.6 out of 5 stars by 730 Amazon customers.,730,1,IMDb 3.9,1 h 25 min,2017,X-Ray,,,13+,/gp/video/detail/B07MGJBHXP/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0
100_Carolina_Skeletons.html,"After a long time in the army, an Afro-American soldier returns to his hometown, where, years ago, his brother was executed for the rape and murder of two white girls. The commando believes his brother to have been innocent and seeks a proof for that, but there are some people in the town who will stop at nothing to hide the secrets of their past.","Drama,Action",Rated 4.3 out of 5 stars by 97 Amazon customers.,97,1,IMDb 6.2,1 h 29 min,1991,,,,R,/gp/video/detail/B0723345SS/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1010_Christmas_BreakIn.html,"Christmas Break-In is the story of Izzy, a spunky nine year-old who gets left at school on the last day before Christmas break.  While her parents brave a blizzard to reach her, three bumbling crooks break into the school to hide out until the heat dies down.  But when they take the school janitor hostage, Izzy will have to find a way to save him and teach the crooks a lesson.","Comedy,Kids",Rated 4.3 out of 5 stars by 192 Amazon customers.,192,1,IMDb 4.5,1 h 26 min,2019,X-Ray,,,7+,/gp/video/detail/B07W87SD23/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1011_A_Fine_Step.html,"When an expert horseman (Luke Perry) suffers a traumatic accident with his top horse, he overcomes his injury with the help of a young girl who helps rehabilitate him and the horse",Drama,Rated 4.2 out of 5 stars by 172 Amazon customers.,172,1,IMDb 5.3,1 h 51 min,2014,,,,13+,/gp/video/detail/B00KOX3GCW/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0
1012_The_Kennel_Murder_Case.html,"William Powell stars as detective Philo Vance in this suspenseful locked­room murder mystery. Along with a lot of head­scratching clues, there's plenty of fun stuff about stuffy art collectors, plus... there's a beautiful debutante trapped in a house of hate...A glamorous stage star keeping a tryst with a ""dead"" man...A corpse walking upstairs to commit suicide...","Suspense,Drama",Rated 4.3 out of 5 stars by 620 Amazon customers.,620,1,IMDb 6.9,1 h 13 min,1933,,,,13+,/gp/video/detail/B003214EEC/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0
1013_Flesh_and_Bone.html,"A man and a woman meet by chance and form a relationship that develops into more than just a friendship, never realizing they share a deadly secret from the past.","Suspense,Drama",Rated 4.1 out of 5 stars by 257 Amazon customers.,257,1,IMDb 6.2,2 h 6 min,1993,X-Ray,,,16+,/gp/video/detail/B00DUTSSJI/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0
1014_Assassination.html,"Snipers. Marksmen. Hired Guns. Double Agents. A group of exiled rebels are planning a hit on an Army Commander in Japanese-occupied Korea, but the only killer for the job is in prison. Now, the Resistance must devise a  jailbreak, escape a hitman...and discover which of them is a traitor.","International,Action",Rated 4.6 out of 5 stars by 239 Amazon customers.,239,1,IMDb 7.2,2 h 20 min,2015,X-Ray,,,16+,/gp/video/detail/B09H5R471B/ref=atv_dp_atf_prime_sd_mv_play_t1A3EAAAAAewr0?autoplay=1&t=0
1015_The_Pirates.html,"On the eve of the founding of the Joseon Dynasty, an unprecedented robbery shocks the nation-in-waiting: a whale has swallowed the Emperor's Royal Seal, and a bounty placed on its retrieval. Now, every infamous gang of thieves, thugs, pirates, and government agents take to the seas, battling the elements, creatures of the deep, and each other to possess the mother of all rewards.","Comedy,Fantasy,Adventure",Rated 4.6 out of 5 stars by 74 Amazon customers.,74,1,IMDb 6.5,2 h 9 min,2014,,,,16+,/gp/video/detail/B09TBLLCFQ/ref=atv_dp_atf_prime_sd_mv_play_t1A3EAAAAAewr0?autoplay=1&t=0
1016_Secrets_in_the_Water.html,A grieving mother enlists the help of her deceased daughter’s friend to track down her killer and wonders if the killer is someone close to home.,"Suspense,Drama",Rated 2.9 out of 5 stars by 18 Amazon customers.,18,1,IMDb 4.8,1 h 26 min,2021,X-Ray,,,16+,/gp/video/detail/B09FYMG1X3/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1017_Dripping_In_Chocolate.html,"Juliana Lovece is busy working in her boutique chocolate shop on a wet, miserable night in Sydney when a vicious murder is perpetrated just outside her door. Then, Homicide Detective Bennett OMara enters Juliana's world with questions. Why was a girl with no identification found strangled to death with fairy lights, with the only clue a chocolate wrapper from Juliana's shop found in her pocket?","Romance,Drama",Rated 3.6 out of 5 stars by 80 Amazon customers.,80,1,IMDb 6.2,1 h 32 min,2012,X-Ray,,,16+,/gp/video/detail/B07Y3XX7VZ/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0
1018_The_KAOS_Brief.html,"A secret group known as KAOS releases hacked footage filmed by four high school seniors, revealing their terrifying ordeal upon witnessing mysterious lights in the sky on a camping trip, which then followed them to their quiet suburban lives.","Science Fiction,Horror,Fantasy",Rated 3.5 out of 5 stars by 110 Amazon customers.,110,1,IMDb 4.5,1 h 15 min,2018,,,,16+,/gp/video/detail/B07DCZ12H2/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0
1019_Poltergeist_III.html,"12 year-old Carol Anne is sent to live with relatives in a Chicago hi-rise in order to hide from the Beast but during a therapy session, a psychiatrist inadvertently resurrects the malevolent Reverend Kane.","Suspense,Horror",Rated 4.4 out of 5 stars by 1247 Amazon customers.,"1,247",1,IMDb 4.7,1 h 37 min,1988,X-Ray,,,PG-13,/gp/video/detail/B00F6HZUNO/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
101_The_Pilgrims_Progress.html,"The Pilgrim's Progress was written over 340 years ago by John Bunyan when he was in prison. The story has been smuggled to the underground church during communism, banned for a time in China, and has sold more copies than any other book other than the Bible. The journey of this remarkable work continues as Revelation Media brings the story to a new generation using state-of-the-art CGI animation.","Animation,Drama",Rated 4.7 out of 5 stars by 4499 Amazon customers.,"4,499",1,IMDb 6.2,1 h 57 min,2019,X-Ray,,,7+,/gp/video/detail/B07TWLPZK6/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1020_Wuthering_Heights.html,A servant in the house of Wuthering Heights tells a traveler the unfortunate tale of lovers Cathy and Heathcliff.,"Drama,Romance",Rated 4.8 out of 5 stars by 1686 Amazon customers.,"1,686",1,IMDb 7.5,1 h 45 min,1939,,,,16+,/gp/video/detail/B08CVQ18LL/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0
1021_Never_Surrender_A_Galaxy_Quest_Documentary.html,"With beloved cult classic Galaxy Quest reaching its 20th Anniversary, this star-studded anniversary documentary unveils how the film turned fans in to true heroes and predicted a future where geeks would rule the world! The cast and crew recall how a fire on set, the loss of a powerful director and an unconvinced studio couldn't stop the film that would never give up and never surrender!",Documentary,Rated 4.7 out of 5 stars by 769 Amazon customers.,769,1,IMDb 7.6,1 h 26 min,2019,X-Ray,,,13+,/gp/video/detail/B08178D3QQ/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1022_Argentos_Dracula.html,"Count Dracula wants the blood of Mina, the wife of Jonathan Harker, the man in charge of drawing up the inventory of his personal library. The dark lord of the castle believes that the woman looks like a drop of water to the beloved Dolingen De Gratz and that they are united by an ancient bond, a love curse.",Horror,Rated 3.6 out of 5 stars by 376 Amazon customers.,376,1,IMDb 3.6,1 h 49 min,2013,X-Ray,,,18+,/gp/video/detail/B0B8SJ97G3/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1023_Two_If_By_Sea.html,"A romantic comedy about love, laughter and larceny, a two-bit con artist, with a stolen painting in tow, tries to plan a romantic weekend with his girlfriend on a swank Cape Cod island.","Comedy,Action",Rated 4 out of 5 stars by 261 Amazon customers.,261,1,IMDb 5.2,1 h 35 min,1996,X-Ray,,,R,/gp/video/detail/B005KGPB30/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0
1024_Curse_of_Aurore.html,"A ""Dark Web"" thumb drive reveals footage of three American filmmakers in rural Quebec researching a historic child murder case. After witnessing several disturbing paranormal occurrences, they attempt to communicate with the spirit of the child.","Drama,Horror",Rated 3.6 out of 5 stars by 299 Amazon customers.,299,1,IMDb 4.8,1 h 29 min,2021,X-Ray,,,18+,/gp/video/detail/B08Q8DZ3P8/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0
1025_The_Thing_Inside_Us.html,"A husband sets cameras around his home in an effort to document his wife's sleepwalking. What he finds could not only destroy his relationship, but the world itself.","Science Fiction,Suspense,Horror",Rated 2.9 out of 5 stars by 64 Amazon customers.,64,1,IMDb 3.5,1 h 23 min,2021,X-Ray,,,13+,/gp/video/detail/B09JLLJL7M/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1026_We_Have_Always_Lived_in_the_Castle.html,"Two sisters (Alexandra Daddario and Taissa Farmiga) live secluded in a large manor and care for their deranged uncle (Crispin Glover). The rest of their family died five years before, under suspicious circumstances. When a cousin (Sebastian Stan) arrives for a visit, family secrets and scandals unravel. Based on the beloved Shirley Jackson novel.","Suspense,Horror",Rated 3.9 out of 5 stars by 833 Amazon customers.,833,1,IMDb 5.6,1 h 35 min,2019,X-Ray,,,13+,/gp/video/detail/B07QY3VGH7/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0
1027_Immortal_Demon_Slayer.html,"Five hundred years before the Monkey King wreaks havoc on the heavenly kingdom, Wukong (Eddie Peng) refuses to bow down to his destiny when he sets out to rebel against the gods.","Science Fiction,Fantasy,Adventure",Rated 4.6 out of 5 stars by 440 Amazon customers.,440,1,IMDb 5.9,2 h 3 min,2017,X-Ray,,,16+,/gp/video/detail/B07DCZ8LWK/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0
1028_Jalsa.html,A hit and run of an 18 year old girl raises many a question only to realise that truth is rarely pure and never simple.,"Suspense,Drama",Rated 4.1 out of 5 stars by 109 Amazon customers.,109,1,IMDb 6.6,2 h 6 min,2022,X-Ray,,UHD,13+,/gp/video/detail/B09SGWMGS5/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0
1029_The_Salesman.html,"Forced out of their apartment due to dangerous works on a neighboring building, Emad and Rana move into a new flat in the center of Tehran. An incident linked to the previous tenant will dramatically change the young couple’s life.","Suspense,Drama",Rated 3.9 out of 5 stars by 38 Amazon customers.,38,1,IMDb 7.7,2 h 3 min,2016,X-Ray,,UHD,PG-13,/gp/video/detail/B089XWSPXM/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0
102_Audubon.html,"Naturalist and 19th century painter, John James Audubon was one of the most remarkable men of early America. The program brings to life his timeless paintings with dazzling footage of the living birds he immortalized - and celebrates visually the natural world he described in his writings. Interviews reveal the man, explore his art, and put his groundbreaking work in modern perspective.",Documentary,Rated 4.5 out of 5 stars by 74 Amazon customers.,74,1,IMDb 7.3,56min,2017,,,,ALL,/gp/video/detail/B0741S1V8G/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1030_The_Big_Easy.html,"Set in New Orleans, this crime thriller tells the romantic story of a classy detective whose investigation of a gangland murder lands him in trouble with the city's new District Attorney, a woman with a rigid penchant for following the law.","Action,Suspense",Rated 4.5 out of 5 stars by 759 Amazon customers.,759,1,IMDb 6.5,1 h 40 min,1987,X-Ray,,,R,/gp/video/detail/B07VWYC9V8/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0
1031_Jack_the_Reaper.html,"The reaper, Railroad Jack, has no mercy when it comes to torturing and slaughtering anyone who meets his eye. When a group of teens set out on a school field trip to learn about the industrial revolution, Jack has a different plan in mind for them. Ensuring the teens' school bus crashes on their way back, he lures them to a nearby carnival, where he dares to pick them off one by one.",Horror,Rated 4.2 out of 5 stars by 62 Amazon customers.,62,1,IMDb 3.5,1 h 26 min,2013,,,,R,/gp/video/detail/B00F35B6XM/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0
1032_Loves_Kitchen.html,"After a poor review from a critic and a chat from chef Gordon Ramsay, a talented but grief stricken London chef turns a country pub into a gourmet eatery. His dessert trifle catches the eye - and taste - of Kate, and they soon discover that the recipe for true happiness is a pinch of teamwork and a whole lot of love.","Drama,International",Rated 3.8 out of 5 stars by 2705 Amazon customers.,"2,705",1,IMDb 5.3,1 h 30 min,2011,X-Ray,,,PG-13,/gp/video/detail/B08GGB3BHW/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1033_Stormswept.html,"Deception, sex and murder on a night of torrential storms, where lightning flashes reveal fragments of dark secrets; where the erotic soon gives way to violence, when a murderer  shows up for dinner. A gripping, spine-chilling yarn that packs enough surprises to keep viewers on the edge of their seats.","Suspense,Horror",Rated 3.2 out of 5 stars by 55 Amazon customers.,55,1,IMDb 3.6,1 h 38 min,1995,X-Ray,,,18+,/gp/video/detail/B096D5W41Y/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1034_Gays_in_Prison.html,"Gays in Prison is a documentary featuring Latrice Royale, popular star of RuPaul's Drag Race, as she reveals her own experiences in jail and explores the stories of other former and current LGBTQ prisoners, who face special challenges, violence and discrimination in the criminal justice system. The documentary is a joint production of Rogue Culture and Logo TV.",Documentary,Rated 3.5 out of 5 stars by 76 Amazon customers.,76,1,IMDb 6.5,59min,2015,,,,16+,/gp/video/detail/B01I5QMNTG/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1035_The_Pride_of_The_Yankees.html,The story of the life and career of famed baseball player Lou Gehrig.,"Romance,Drama",Rated 4.8 out of 5 stars by 128 Amazon customers.,128,1,,2 h 8 min,1943,,,,13+,/gp/video/detail/B08BHHRQNH/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1036_Alice_Through_the_Looking_Glass.html,"A modern adaptation of the classic children's story ""Alice Through the Looking Glass"" by Lewis Carroll and John Tenniel, which continued on from ""Alice's Adventures in Wonderland"". This time, Alice is played by the mother, who falls asleep while reading the bedtime story to her daughter. Walking through the Looking Glass, Alice (Kate Beckinsale) finds herself in Chessland, a magical and fun world.","Science Fiction,Fantasy",Rated 3.8 out of 5 stars by 284 Amazon customers.,284,1,IMDb 5.3,1 h 23 min,1998,,,,7+,/gp/video/detail/B09Q226CPK/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0
1037_Crack_in_The_Floor.html,A vacation of hiking and camping suddenly becomes a survivalist nightmare when a group of athletic young friends happen upon a deranged hermit's cabin in the woods.,Horror,Rated 2.6 out of 5 stars by 50 Amazon customers.,50,1,IMDb 3.1,1 h 29 min,2001,X-Ray,,,R,/gp/video/detail/B06XRKDPKJ/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0
1038_The_Day_of_the_Living_Dead.html,"George A. Lazarus is an insurance investigator who disappears during a routine claim. His heartsick fiancee, Bethany, retraces his steps and discovers that the employees he was investigating also all mysteriously disappeared. As Beverly finds herself in the middle of a zombie apocalypse, this simple insurance fraud case may actually be the beginning of the end of the human race.","Suspense,Horror",Rated 2.3 out of 5 stars by 33 Amazon customers.,33,1,IMDb 2.4,1 h 31 min,2020,,,,18+,/gp/video/detail/B08SMDDRM1/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1039_A_First_Farewell.html,"Wang Lina's Berlinale award-winner debut unveils poetry of Xinjiang Uighurs' life like none other. She tugs viewers' heartstrings showing how treasures in the carefree childhood of an endearing boy fade, as love, home, and personal advancement get weighed against another for minority children in a heavenly village, who must bid many farewells to assimilate into the widely acknowledged best life.","Drama,Arthouse",Rated 4.1 out of 5 stars by 8 Amazon customers.,8,1,IMDb 6.8,1 h 27 min,2019,,,,13+,/gp/video/detail/B097TZSF2Z/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
103_6Headed_Shark_Attack.html,"What is supposed to be a marriage boot camp on a remote island turns into the ultimate test for survival when a 6-headed shark starts attacking the beach. Trapped with minimal weapons they try to fight off the shark, but quickly discover that no one is safe in the water, or on land.","Science Fiction,Suspense,Comedy",Rated 4 out of 5 stars by 229 Amazon customers.,229,1,IMDb 2.8,1 h 29 min,2018,X-Ray,,,16+,/gp/video/detail/B07JHHF6WC/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1040_Kai.html,"Kai Greene is one of the biggest legends in bodybuilding. He's also an athlete, an artist, an actor, and an entrepreneur. But his journey to greatness started in childhood - when he chose bodybuilding as a form of survival. Witness Kai Greene's life story and rise to success in the first ever all-access documentary chronicling his life and career into the sport of bodybuilding and beyond.",Documentary,Rated 4.7 out of 5 stars by 57 Amazon customers.,57,1,IMDb 6.0,1 h 41 min,2022,,,,16+,/gp/video/detail/B0B5NWM5HW/ref=atv_dp_atf_prime_sd_mv_play_t1ALAAAAAA0wr0?autoplay=1&t=0
1041_Confession.html,"After school trouble-maker Luther pushes another student to an accidental death, Luther confesses to Father Kelly and then frames the priest for murder.","Suspense,Drama",Rated 3.7 out of 5 stars by 48 Amazon customers.,48,1,IMDb 5.5,1 h 34 min,2005,,,,R,/gp/video/detail/B00NQI5ITG/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1042_When_the_Clock_Strikes.html,A condemned criminal's acquaintances gather at a remote lodge on the eve of his execution to search for hidden money.,"Drama,Adventure,Action",Rated 4 out of 5 stars by 2 Amazon customers.,2,1,IMDb 6.2,1 h 12 min,1961,,,,13+,/gp/video/detail/B0B6HL2NQX/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0
1043_A_Haunting_on_Dice_Road_2_Town_of_the_Dead.html,"When the Midcalf family decided to rescue an old Michigan landmark, they soon realized they were the ones in need of saving. Dark shadowy figures, disembodied voices, and full body apparitions of those who perished in a deadly plague are said to be the cause of the ghastly phenomenon. Witness the shocking evidence unfold as paranormal researchers attempt to communicate with the dead.",Documentary,Rated 3.9 out of 5 stars by 245 Amazon customers.,245,1,IMDb 6.0,1 h 13 min,2017,X-Ray,,,13+,/gp/video/detail/B077DPM95Q/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1044_A_Century_of_The_Queen_Mother_100_years_in_100_minutes.html,A portrait presents an account of the life of a powerful and exceptional woman. (BRITISH THRONE),"International,Documentary",Rated 4.2 out of 5 stars by 73 Amazon customers.,73,1,IMDb 6.2,1 h 40 min,2000,,,,G,/gp/video/detail/B01M65Y1ON/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0
1045_The_Rape_of_Nanking.html,"In 1937, Japanese troops entered the Chinese city of Nanking and began raping and murdering its citizens in an orgy of violence that has few parallels in modern history. This polished film follows the struggle of one young woman to bring one of the darkest chapters of history to light.","International,Documentary",Rated 4 out of 5 stars by 144 Amazon customers.,144,1,IMDb 6.9,55min,2007,,,,13+,/gp/video/detail/B078TP7P35/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1046_A_Christmas_Snow.html,"Kathleen has carried around the unwanted memory of her father abandoning her and her mother on Christmas Eve. For the past 30 years, she refuses to celebrate Christmas in any fashion.  But a snow storm brings her face to face with the hurts of her past, she will have to choose; letting go and grabbing hold of a life changing forgiveness or continuing to carry her pain and bitterness with her.","Comedy,Drama",Rated 4.5 out of 5 stars by 1091 Amazon customers.,"1,091",1,IMDb 5.9,1 h 25 min,2011,X-Ray,,,PG,/gp/video/detail/B07GQBX7WZ/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0
1047_Other_Monsters.html,"Wrongly accused of murdering his only love, a troubled ex-Marine embarks on a bloody quest for justice.",Suspense,Rated 3 out of 5 stars by 1 Amazon customers.,1,1,IMDb 4.1,1 h 33 min,2022,X-Ray,,,18+,/gp/video/detail/B0B8J1RXFS/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0
1048_The_Key_to_Rebecca.html,"In Cairo during World War II, a German Agent tries to infiltrate the British command to lay the groundwork for Erwin Rommel's conquest of Egypt.","Action,Drama",Rated 3.8 out of 5 stars by 150 Amazon customers.,150,1,IMDb 6.4,3 h 13 min,1985,,,,18+,/gp/video/detail/B09CSCNW5Q/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1049_Sherlock_Holmes_The_Hound_of_the_Baskervilles.html,"Sherlock Holmes comes to the aid of his friend Henry Baskerville, who is under a family curse and menaced by a demonic dog that prowls the bogs near his estate and murders people.","Suspense,Horror",Rated 4 out of 5 stars by 237 Amazon customers.,237,1,IMDb 6.6,1 h 40 min,1983,X-Ray,,,13+,/gp/video/detail/B07B2N5CVL/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
104_You_May_Now_Kill_The_Bride.html,"After her boyfriend Mark finally pops the question, Nicole finds herself in the midst of planning her dream wedding. In over her head with no family of her own, Nicole is only too happy when Mark’s stepsister Audrey surprises them with a visit and offers to help plan the wedding.","Suspense,Drama",Rated 3.5 out of 5 stars by 33 Amazon customers.,33,1,IMDb 5.2,1 h 29 min,2016,X-Ray,,,13+,/gp/video/detail/B01N215COY/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
