imdb_id,title,match,alt_id,script_url,notes,filename,id_merged,char_fname
1454029,The Help,1,,https://www.dailyscript.com/scripts/the_help.pdf,,The-Help,1454029,The-Help_charinfo.txt
1220888,Henry's Crime,1,,https://imsdb.com/scripts/Henry%27s-Crime.html,,Henrys-Crime,1220888,Henrys-Crime_charinfo.txt
1798709,Her,1,,https://imsdb.com/scripts/Her.html,,Her,1798709,Her_charinfo.txt
1403177,Hesher,1,,https://imsdb.com/scripts/Hesher.html,,Hesher,1403177,Hesher_charinfo.txt
0091203,Highlander,1,,https://imsdb.com/scripts/Highlander.html,,Highlander,0091203,Highlander_charinfo.txt
0454841,The Hills Have Eyes,1,,https://imsdb.com/scripts/Hills-Have-Eyes%2C-The.html,,Hills-Have-Eyes-The,0454841,Hills-Have-Eyes-The_charinfo.txt
0975645,Hitchcock,1,,https://imsdb.com/scripts/Hitchcock.html,,Hitchcock,0975645,Hitchcock_charinfo.txt
0371724,The Hitchhiker's Guide to the Galaxy,1,,https://imsdb.com/scripts/Hitchhiker%27s-Guide-to-the-Galaxy%2C-The.html,,Hitchhikers-Guide-to-the-Galaxy-The,0371724,Hitchhikers-Guide-to-the-Galaxy-The_charinfo.txt
0164052,Hollow Man,1,,https://imsdb.com/scripts/Hollow-Man.html,,Hollow-Man,0164052,Hollow-Man_charinfo.txt
0829193,Honeydripper,1,,https://imsdb.com/scripts/Honeydripper.html,,Honeydripper,0829193,Honeydripper_charinfo.txt
1499658,Horrible Bosses,1,,https://imsdb.com/scripts/Horrible-Bosses.html,,Horrible-Bosses,1499658,Horrible-Bosses_charinfo.txt
0340163,Hostage,1,,https://www.dailyscript.com/scripts/hostage.htm,,Hostage,0340163,Hostage_charinfo.txt
1231587,Hot Tub Time Machine,1,,https://imsdb.com/scripts/Hot-Tub-Time-Machine.html,,Hot-Tub-Time-Machine,1231587,Hot-Tub-Time-Machine_charinfo.txt
0395169,Hotel Rwanda,1,,https://imsdb.com/scripts/Hotel-Rwanda.html,,Hotel-Rwanda,0395169,Hotel-Rwanda_charinfo.txt
0892769,How to Train Your Dragon,1,,https://imsdb.com/scripts/How-to-Train-Your-Dragon.html,,How-to-Train-Your-Dragon,0892769,How-to-Train-Your-Dragon_charinfo.txt
1646971,How to Train Your Dragon 2,1,,https://imsdb.com/scripts/How-to-Train-Your-Dragon-2.html,,How-to-Train-Your-Dragon-2,1646971,How-to-Train-Your-Dragon-2_charinfo.txt
0102070,Hudson Hawk,1,,https://imsdb.com/scripts/Hudson-Hawk.html,,Hudson-Hawk,0102070,Hudson-Hawk_charinfo.txt
0110074,The Hudsucker Proxy,1,,https://imsdb.com/scripts/Hudsucker-Proxy%2C-The.html,,Hudsucker-Proxy-The,0110074,Hudsucker-Proxy-The_charinfo.txt
0219822,Human Nature,1,,https://imsdb.com/scripts/Human-Nature.html,,Human-Nature,0219822,Human-Nature_charinfo.txt
0887912,The Hurt Locker,1,,https://imsdb.com/scripts/Hurt-Locker%2C-The.html,,Hurt-Locker-The,0887912,Hurt-Locker-The_charinfo.txt
1464540,I Am Number Four,1,,https://imsdb.com/scripts/I-Am-Number-Four.html,,I-Am-Number-Four,1464540,I-Am-Number-Four_charinfo.txt
1045772,I Love You Phillip Morris,1,,https://imsdb.com/scripts/I-Love-You-Phillip-Morris.html,,I-Love-You-Phillip-Morris,1045772,I-Love-You-Phillip-Morris_charinfo.txt
1242432,I Spit on Your Grave,1,,https://imsdb.com/scripts/I-Spit-on-Your-Grave.html,,I-Spit-on-Your-Grave,1242432,I-Spit-on-Your-Grave_charinfo.txt
0130018,I Still Know What You Did Last Summer,1,,https://imsdb.com/scripts/I-Still-Know-What-You-Did-Last-Summer.html,,I-Still-Know-What-You-Did-Last-Summer,0130018,I-Still-Know-What-You-Did-Last-Summer_charinfo.txt
0343818,"I, Robot",1,,https://imsdb.com/scripts/I%2C-Robot.html,,I-Robot,0343818,I-Robot_charinfo.txt
1124035,The Ides of March,1,,https://imsdb.com/scripts/Ides-of-March%2C-The.html,,Ides-of-March-The,1124035,Ides-of-March-The_charinfo.txt
1054606,The Imaginarium of Doctor Parnassus,1,,https://imsdb.com/scripts/Imaginarium-of-Doctor-Parnassus%2C-The.html,,Imaginarium-of-Doctor-Parnassus-The,1054606,Imaginarium-of-Doctor-Parnassus-The_charinfo.txt
1226774,In the Loop,1,,https://imsdb.com/scripts/In-the-Loop.html,,In-the-Loop,1226774,In-the-Loop_charinfo.txt
1375666,Inception,1,,https://imsdb.com/scripts/Inception.html,,Inception,1375666,Inception_charinfo.txt
0097576,Indiana Jones and the Last Crusade,1,,https://imsdb.com/scripts/Indiana-Jones-and-the-Last-Crusade.html,,Indiana-Jones-and-the-Last-Crusade,0097576,Indiana-Jones-and-the-Last-Crusade_charinfo.txt
1130080,The Informant!,1,,https://imsdb.com/scripts/Informant%2C-The.html,,Informant-The,1130080,Informant-The_charinfo.txt
0361748,Inglourious Basterds,1,,https://imsdb.com/scripts/Inglourious-Basterds.html,,Inglourious-Basterds,0361748,Inglourious-Basterds_charinfo.txt
0140352,The Insider,1,,https://www.dailyscript.com/scripts/Insider%2C%2BThe.txt,,The-Insider,0140352,The-Insider_charinfo.txt
1591095,Insidious,1,,https://imsdb.com/scripts/Insidious.html,,Insidious,1591095,Insidious_charinfo.txt
0278504,Insomnia,1,,https://www.dailyscript.com/scripts/insomnia.html,,Insomnia,0278504,Insomnia_charinfo.txt
0816692,Interstellar,1,,https://imsdb.com/scripts/Interstellar.html,,Interstellar,0816692,Interstellar_charinfo.txt
0758758,Into the Wild,1,,https://imsdb.com/scripts/Into-the-Wild.html,,Into-the-Wild,0758758,Into-the-Wild_charinfo.txt
2180411,Into the Woods,1,,https://imsdb.com/scripts/Into-the-Woods.html,,Into-the-Woods,2180411,Into-the-Woods_charinfo.txt
0119381,Inventing the Abbotts,1,,https://imsdb.com/scripts/Inventing-the-Abbotts.html,,Inventing-the-Abbotts,0119381,Inventing-the-Abbotts_charinfo.txt
1058017,The Invention of Lying,1,,https://imsdb.com/scripts/Invention-of-Lying%2C-The.html,,Invention-of-Lying-The,1058017,Invention-of-Lying-The_charinfo.txt
1057500,Invictus,1,,https://imsdb.com/scripts/Invictus.html,,Invictus,1057500,Invictus_charinfo.txt
1007029,The Iron Lady,1,,https://imsdb.com/scripts/Iron-Lady%2C-The.html,,Iron-Lady-The,1007029,Iron-Lady-The_charinfo.txt
0399201,The Island,1,,https://imsdb.com/scripts/Island%2C-The.html,,Island-The,0399201,Island-The_charinfo.txt
1396484,It,1,,https://imsdb.com/scripts/It.html,,It,1396484,It_charinfo.txt
0025316,It Happened One Night,1,,https://imsdb.com/scripts/It-Happened-One-Night.html,,It-Happened-One-Night,0025316,It-Happened-One-Night_charinfo.txt
0038650,It's a Wonderful Life,1,,https://www.dailyscript.com/scripts/wonderfullife.html,,Its-a-Wonderful-Life,0038650,Its-a-Wonderful-Life_charinfo.txt
1230414,It's Complicated,1,,https://imsdb.com/scripts/It%27s-Complicated.html,,Its-Complicated,1230414,Its-Complicated_charinfo.txt
0064505,The Italian Job,0,0317740,https://imsdb.com/scripts/Italian-Job%2C-The.html,Older popular movie preferred,Italian-Job-The,0317740,Italian-Job-The_charinfo.txt
0366627,The Jacket,1,,https://imsdb.com/scripts/Jacket%2C-The.html,,Jacket-The,0366627,Jacket-The_charinfo.txt
0119396,Jackie Brown,1,,https://www.dailyscript.com/scripts/Jackie%2BBrown.txt,,Jackie-Brown,0119396,Jackie-Brown_charinfo.txt
1229822,Jane Eyre,1,,https://www.dailyscript.com/scripts/janeeyre.html,,Jane-Eyre,1229822,Jane-Eyre_charinfo.txt
0073195,Jaws,1,,https://imsdb.com/scripts/Jaws.html,,Jaws,0073195,Jaws_charinfo.txt
0104549,Jennifer 8,1,,https://imsdb.com/scripts/Jennifer-Eight.html,,Jennifer-Eight,0104549,Jennifer-Eight_charinfo.txt
1131734,Jennifer's Body,1,,https://imsdb.com/scripts/Jennifer%27s-Body.html,,Jennifers-Body,1131734,Jennifers-Body_charinfo.txt
0116695,Jerry Maguire,1,,https://imsdb.com/scripts/Jerry-Maguire.html,,Jerry-Maguire,0116695,Jerry-Maguire_charinfo.txt
0043686,Forbidden Games,1,,https://imsdb.com/scripts/Jeux-Interdits.html,Foreign movie,Jeux-Interdits,0043686,Jeux-Interdits_charinfo.txt
0102138,JFK,1,,https://imsdb.com/scripts/JFK.html,,JFK,0102138,JFK_charinfo.txt
0425151,Jimmy and Judy,1,,https://imsdb.com/scripts/Jimmy-and-Judy.html,,Jimmy-and-Judy,0425151,Jimmy-and-Judy_charinfo.txt
10366206,John Wick: Chapter 4,0,2911666,https://imsdb.com/scripts/John-Wick.html,Newer movie preferred,John-Wick,2911666,John-Wick_charinfo.txt
7286456,Joker,1,,https://imsdb.com/scripts/Joker.html,,Joker,7286456,Joker_charinfo.txt
0113492,Judge Dredd,1,,https://imsdb.com/scripts/Judge-Dredd.html,,Judge-Dredd,0113492,Judge-Dredd_charinfo.txt
0467406,Juno,1,,https://imsdb.com/scripts/Juno.html,,Juno,0467406,Juno_charinfo.txt
0107290,Jurassic Park,1,,https://imsdb.com/scripts/Jurassic-Park.html,,Jurassic-Park,0107290,Jurassic-Park_charinfo.txt
0102181,Kafka,1,,https://imsdb.com/scripts/Kafka.html,,Kafka,0102181,Kafka_charinfo.txt
0107302,Kalifornia,1,,https://imsdb.com/scripts/Kalifornia.html,,Kalifornia,0107302,Kalifornia_charinfo.txt
1311071,Kill Your Darlings,1,,https://imsdb.com/scripts/Kill-Your-Darlings.html,,Kill-Your-Darlings,1311071,Kill-Your-Darlings_charinfo.txt
0110265,Killing Zoe,1,,https://imsdb.com/scripts/Killing-Zoe.html,,Killing-Zoe,0110265,Killing-Zoe_charinfo.txt
0360717,King Kong,1,,https://imsdb.com/scripts/King-Kong.html,,King-Kong,0360717,King-Kong_charinfo.txt
0085794,The King of Comedy,1,,https://imsdb.com/scripts/King-of-Comedy%2C-The.html,,King-of-Comedy-The,0085794,King-of-Comedy-The_charinfo.txt
1504320,The King's Speech,1,,https://imsdb.com/scripts/King%27s-Speech%2C-The.html,,Kings-Speech-The,1504320,Kings-Speech-The_charinfo.txt
4179452,The Last Kingdom,0,0431197,https://imsdb.com/scripts/Kingdom%2C-The.html,Newer tv show preferred,Kingdom-The,0431197,Kingdom-The_charinfo.txt
0067309,Klute,1,,https://imsdb.com/scripts/Klute.html,,Klute,0067309,Klute_charinfo.txt
0478311,Knocked Up,1,,https://imsdb.com/scripts/Knocked-Up.html,,Knocked-Up,0478311,Knocked-Up_charinfo.txt
0119485,Kundun,1,,https://www.dailyscript.com/scripts/Kundun.txt,,Kundun,0119485,Kundun_charinfo.txt
0441773,Kung Fu Panda,1,,https://imsdb.com/scripts/Kung-Fu-Panda.html,,Kung-Fu-Panda,0441773,Kung-Fu-Panda_charinfo.txt
3783958,La La Land,1,,https://imsdb.com/scripts/La-La-Land.html,,La-La-Land,3783958,La-La-Land_charinfo.txt
0091369,Labyrinth,1,,https://imsdb.com/scripts/Labyrinth.html,Characters changed,Labyrinth,0091369,Labyrinth_charinfo.txt
0139414,Lake Placid,1,,https://imsdb.com/scripts/Lake-Placid.html,,Lake-Placid,0139414,Lake-Placid_charinfo.txt
0418819,Land of the Dead,1,,https://imsdb.com/scripts/Land-of-the-Dead.html,,Land-of-the-Dead,0418819,Land-of-the-Dead_charinfo.txt
1583420,Larry Crowne,1,,https://imsdb.com/scripts/Larry-Crowne.html,,Larry-Crowne,1583420,Larry-Crowne_charinfo.txt
0102266,The Last Boy Scout,1,,https://imsdb.com/scripts/Last-Boy-Scout%2C-The.html,,Last-Boy-Scout-The,0102266,Last-Boy-Scout-The_charinfo.txt
1046947,Last Chance Harvey,1,,https://imsdb.com/scripts/Last-Chance-Harvey.html,,Last-Chance-Harvey,1046947,Last-Chance-Harvey_charinfo.txt
0081031,The Last Flight of Noah's Ark,0,0022054,https://imsdb.com/scripts/Last-Flight%2C-The.html,Older popular movie preferred,Last-Flight-The,0022054,Last-Flight-The_charinfo.txt
0104691,The Last of the Mohicans,1,,https://www.dailyscript.com/scripts/last-of-the-mohicans-script.html,,Last-Of-The-Mohicans,0104691,Last-Of-The-Mohicans_charinfo.txt
0325710,The Last Samurai,1,,https://imsdb.com/scripts/Last-Samurai%2C-The.html,,Last-Samurai-The,0325710,Last-Samurai-The_charinfo.txt
0824758,The Last Station,1,,https://imsdb.com/scripts/Last-Station%2C-The.html,,Last-Station-The,0824758,Last-Station-The_charinfo.txt
,,0,0070849,https://imsdb.com/scripts/Last-Tango-in-Paris.html,NAN entry,Last-Tango-in-Paris,0070849,Last-Tango-in-Paris_charinfo.txt
1197624,Law Abiding Citizen,1,,https://imsdb.com/scripts/Law-Abiding-Citizen.html,,Law-Abiding-Citizen,1197624,Law-Abiding-Citizen_charinfo.txt
0064232,The Devil by the Tail,1,,https://imsdb.com/scripts/Le-Diable-par-la-Queue.html,,Le-Diable-par-la-Queue,0064232,Le-Diable-par-la-Queue_charinfo.txt
0089469,Legend,1,,https://imsdb.com/scripts/Legend.html,,Legend,0089469,Legend_charinfo.txt
5114356,Legion,0,1038686,https://imsdb.com/scripts/Legion.html,Newer tv show preferred,Legion,1038686,Legion_charinfo.txt
1490017,The Lego Movie,1,,https://imsdb.com/scripts/LEGO-Movie%2C-The.html,,LEGO-Movie-The,1490017,LEGO-Movie-The_charinfo.txt
1707386,Les Miserables,1,,https://imsdb.com/scripts/Les-Miserables.html,,Les-Miserables,1707386,Les-Miserables_charinfo.txt
0057591,Crooks in Clover,1,,https://imsdb.com/scripts/Les-Tontons-Flingueurs.html,,Les-Tontons-Flingueurs,0057591,Les-Tontons-Flingueurs_charinfo.txt
0097737,Leviathan,1,,https://imsdb.com/scripts/Leviathan.html,,Leviathan,0097737,Leviathan_charinfo.txt
0119528,Liar Liar,1,,https://imsdb.com/scripts/Liar-Liar.html,,Liar-Liar,0119528,Liar-Liar_charinfo.txt
0454876,Life of Pi,1,,https://imsdb.com/scripts/Life-of-Pi.html,,Life-of-Pi,0454876,Life-of-Pi_charinfo.txt
0165854,The Limey,1,,https://imsdb.com/scripts/Limey%2C-The.html,,Limey-The,0165854,Limey-The_charinfo.txt
1219289,Limitless,1,,https://imsdb.com/scripts/Limitless.html,,Limitless,1219289,Limitless_charinfo.txt
0443272,Lincoln,1,,https://imsdb.com/scripts/Lincoln.html,,Lincoln,0443272,Lincoln_charinfo.txt
13833978,The Lincoln Lawyer,0,1189340,https://imsdb.com/scripts/Lincoln-Lawyer%2C-The.html,Newer tv show preferred,Lincoln-Lawyer-The,1189340,Lincoln-Lawyer-The_charinfo.txt
0417907,Little Athens,1,,https://imsdb.com/scripts/Little-Athens.html,,Little-Athens,0417907,Little-Athens_charinfo.txt
4919484,Little Men,1,,https://imsdb.com/scripts/Little-Men.html,,Little-Men,4919484,Little-Men_charinfo.txt
5971474,The Little Mermaid,0,0097757,https://imsdb.com/scripts/Little-Mermaid%2C-The.html,Newer movie preferred,Little-Mermaid-The,0097757,Little-Mermaid-The_charinfo.txt
0185431,Little Nicky,1,,https://imsdb.com/scripts/Little-Nicky.html,,Little-Nicky,0185431,Little-Nicky_charinfo.txt
0120735,"Lock, Stock and Two Smoking Barrels",1,,https://imsdb.com/scripts/Lock%2C-Stock-and-Two-Smoking-Barrels.html,,Lock-Stock-and-Two-Smoking-Barrels,0120735,Lock-Stock-and-Two-Smoking-Barrels_charinfo.txt
3315342,Logan,1,,https://imsdb.com/scripts/Logan.html,,Logan,3315342,Logan_charinfo.txt
0074812,Logan's Run,1,,https://www.dailyscript.com/scripts/Logans%2BRun.txt,,Logans-Run,0074812,Logans-Run_charinfo.txt
10323338,9-1-1: Lone Star,0,0116905,https://imsdb.com/scripts/Lone-Star.html,Newer tv show preferred,Lone-Star,0116905,Lone-Star_charinfo.txt
1276104,Looper,1,,https://imsdb.com/scripts/Looper.html,,Looper,1276104,Looper_charinfo.txt
0113690,Lord of Illusions,1,,https://www.dailyscript.com/scripts/lordofillusions.html,,Lord-of-Illusions,0113690,Lord-of-Illusions_charinfo.txt
0120737,The Lord of the Rings: The Fellowship of the Ring,1,,https://imsdb.com/scripts/Lord-of-the-Rings-Fellowship-of-the-Ring%2C-The.html,,Lord-of-the-Rings-Fellowship-of-the-Ring-The,0120737,Lord-of-the-Rings-Fellowship-of-the-Ring-The_charinfo.txt
0167261,The Lord of the Rings: The Two Towers,1,,https://imsdb.com/scripts/Lord-of-the-Rings-The-Two-Towers.html,,Lord-of-the-Rings-The-Two-Towers,0167261,Lord-of-the-Rings-The-Two-Towers_charinfo.txt
0399295,Lord of War,1,,https://imsdb.com/scripts/Lord-of-War.html,,Lord-of-War,0399295,Lord-of-War_charinfo.txt
0480255,The Losers,1,,https://imsdb.com/scripts/Losers%2C-The.html,,Losers-The,0480255,Losers-The_charinfo.txt
0116922,Lost Highway,1,,https://www.dailyscript.com/scripts/Lost%2BHighway.txt,,Lost-Highway,0116922,Lost-Highway_charinfo.txt
0029162,Lost Horizon,1,,https://imsdb.com/scripts/Lost-Horizon.html,,Lost-Horizon,0029162,Lost-Horizon_charinfo.txt
5232792,Lost in Space,0,0120738,https://imsdb.com/scripts/Lost-in-Space.html,Newer tv show preferred,Lost-in-Space,0120738,Lost-in-Space_charinfo.txt
0335266,Lost in Translation,1,,https://www.dailyscript.com/scripts/lost-in-translation-script.html,,Lost-in-Translation,0335266,Lost-in-Translation_charinfo.txt
0199725,Love & Basketball,1,,https://imsdb.com/scripts/Love-and-Basketball.html,,Love-and-Basketball,0199725,Love-and-Basketball_charinfo.txt
0985694,Machete,1,,https://imsdb.com/scripts/Machete.html,,Machete,0985694,Machete_charinfo.txt
1586752,Machine Gun Preacher,1,,https://imsdb.com/scripts/Machine-Gun-Preacher.html,,Machine-Gun-Preacher,1586752,Machine-Gun-Preacher_charinfo.txt
7154076,Mad Max 2: The Road Warrior,0,0089530,https://imsdb.com/scripts/Mad-Max-2-The-Road-Warrior.html,Newer tv show preferred,Mad-Max-2-The-Road-Warrior,0089530,Mad-Max-2-The-Road-Warrior_charinfo.txt
7222086,Made in Abyss,0,0227005,https://www.dailyscript.com/scripts/Made.txt,Newer tv show preferred,Made,0227005,Made_charinfo.txt
0175880,Magnolia,1,,https://imsdb.com/scripts/Magnolia.html,,Magnolia,0175880,Magnolia_charinfo.txt
0328099,Malibu's Most Wanted,1,,https://imsdb.com/scripts/Malibu%27s-Most-Wanted.html,,Malibus-Most-Wanted,0328099,Malibus-Most-Wanted_charinfo.txt
0120744,The Man in the Iron Mask,1,,https://imsdb.com/scripts/Man-in-the-Iron-Mask.html,,Man-in-the-Iron-Mask,0120744,Man-in-the-Iron-Mask_charinfo.txt
0328107,Man on Fire,1,,https://www.dailyscript.com/scripts/Man%2BOn%2BFire.txt,,Man-On-Fire,0328107,Man-On-Fire_charinfo.txt
0125664,Man on the Moon,1,,http://www.awesomefilm.com/script/manonthemoon.txt,,Man-on-the-Moon,0125664,Man-on-the-Moon_charinfo.txt
0069414,Trouble Man,0,0104804,https://imsdb.com/scripts/Man-Trouble.html,Older movie preferred,Man-Trouble,0104804,Man-Trouble_charinfo.txt
0049470,The Man Who Knew Too Much,1,,https://imsdb.com/scripts/Man-Who-Knew-Too-Much%2C-The.html,,Man-Who-Knew-Too-Much-The,0049470,Man-Who-Knew-Too-Much-The_charinfo.txt
0243133,The Man Who Wasn't There,1,,https://imsdb.com/scripts/Man-Who-Wasn%27t-There%2C-The.html,,Man-Who-Wasnt-There-The,0243133,Man-Who-Wasnt-There-The_charinfo.txt
0368008,The Manchurian Candidate,1,,https://imsdb.com/scripts/Manchurian-Candidate%2C-The.html,,Manchurian-Candidate-The,0368008,Manchurian-Candidate-The_charinfo.txt
0107507,Manhattan Murder Mystery,1,,https://imsdb.com/scripts/Manhattan-Murder-Mystery.html,,Manhattan-Murder-Mystery,0107507,Manhattan-Murder-Mystery_charinfo.txt
9185206,"Are You There God? It's Me, Margaret.",0,0466893,https://imsdb.com/scripts/Margaret.html,Newer tv show preferred,Margaret,0466893,Margaret_charinfo.txt
1615147,Margin Call,1,,https://imsdb.com/scripts/Margin-Call.html,,Margin-Call,1615147,Margin-Call_charinfo.txt
0757361,Margot at the Wedding,1,,https://imsdb.com/scripts/Margot-at-the-Wedding.html,,Margot-at-the-Wedding,0757361,Margot-at-the-Wedding_charinfo.txt
1441326,Martha Marcy May Marlene,1,,https://imsdb.com/scripts/Martha-Marcy-May-Marlene.html,,Martha-Marcy-May-Marlene,1441326,Martha-Marcy-May-Marlene_charinfo.txt
3659388,The Martian,1,,https://imsdb.com/scripts/Martian%2C-The.html,,Martian-The,3659388,Martian-The_charinfo.txt
0048356,Marty,1,,https://imsdb.com/scripts/Marty.html,,Marty,0048356,Marty_charinfo.txt
0110475,The Mask,1,,https://imsdb.com/scripts/Mask%2C-The.html,,Mask-The,0110475,Mask-The_charinfo.txt
0311113,Master and Commander: The Far Side of the World,1,,https://imsdb.com/scripts/Master-and-Commander.html,,Master-and-Commander,0311113,Master-and-Commander_charinfo.txt
1560747,The Master,1,,https://imsdb.com/scripts/Master%2C-The.html,,Master-The,1560747,Master-The_charinfo.txt
0234215,The Matrix Reloaded,1,,https://imsdb.com/scripts/Matrix-Reloaded%2C-The.html,,Matrix-Reloaded-The,0234215,Matrix-Reloaded-The_charinfo.txt
0133093,The Matrix,1,,https://imsdb.com/scripts/Matrix%2C-The.html,,Matrix-The,0133093,Matrix-The_charinfo.txt
0467197,Max Payne,1,,https://imsdb.com/scripts/Max-Payne.html,,Max-Payne,0467197,Max-Payne_charinfo.txt
0472399,The Mechanic,1,,https://imsdb.com/scripts/Mechanic%2C-The.html,,Mechanic-The,0472399,Mechanic-The_charinfo.txt
0119643,Meet Joe Black,1,,https://imsdb.com/scripts/Meet-Joe-Black.html,,Meet-Joe-Black,0119643,Meet-Joe-Black_charinfo.txt
0033891,Meet John Doe,1,,https://imsdb.com/scripts/Meet-John-Doe.html,,Meet-John-Doe,0033891,Meet-John-Doe_charinfo.txt
1001526,Megamind,1,,https://imsdb.com/scripts/Megamind.html,,Megamind,1001526,Megamind_charinfo.txt
0209144,Memento,1,,https://imsdb.com/scripts/Memento.html,,Memento,0209144,Memento_charinfo.txt
0119654,Men in Black,1,,https://www.dailyscript.com/scripts/Men%2BIn%2BBlack.txt,,Men-In-Black,0119654,Men-In-Black_charinfo.txt
1234548,The Men Who Stare at Goats,1,,https://imsdb.com/scripts/Men-Who-Stare-at-Goats%2C-The.html,,Men-Who-Stare-at-Goats-The,1234548,Men-Who-Stare-at-Goats-The_charinfo.txt
0119664,Metro,1,,https://imsdb.com/scripts/Metro.html,,Metro,0119664,Metro_charinfo.txt
0086759,Miami Vice,0,0430357,https://imsdb.com/scripts/Miami-Vice.html,Older tv show preferred,Miami-Vice,0430357,Miami-Vice_charinfo.txt
0064665,Midnight Cowboy,1,,https://imsdb.com/scripts/Midnight-Cowboy.html,,Midnight-Cowboy,0064665,Midnight-Cowboy_charinfo.txt
0077928,Midnight Express,1,,https://www.dailyscript.com/scripts/midnightexpress.html,,Midnight-Express,0077928,Midnight-Express_charinfo.txt
1605783,Midnight in Paris,1,,https://imsdb.com/scripts/Midnight-in-Paris.html,,Midnight-in-Paris,1605783,Midnight-in-Paris_charinfo.txt
0120751,Mighty Joe Young,1,,https://imsdb.com/scripts/Mighty-Joe-Young.html,,Mighty-Joe-Young,0120751,Mighty-Joe-Young_charinfo.txt
0113820,Mighty Morphin Power Rangers,1,,https://imsdb.com/scripts/Mighty-Morphin-Power-Rangers-The-Movie.html,,Mighty-Morphin-Power-Rangers-The-Movie,0113820,Mighty-Morphin-Power-Rangers-The-Movie_charinfo.txt
1013753,Milk,1,,https://imsdb.com/scripts/Milk.html,,Milk,1013753,Milk_charinfo.txt
0100150,Miller's Crossing,1,,https://imsdb.com/scripts/Miller%27s-Crossing.html,,Millers-Crossing,0100150,Millers-Crossing_charinfo.txt
0119675,Mimic,1,,https://imsdb.com/scripts/Mimic.html,,Mimic,0119675,Mimic_charinfo.txt
0425253,Mini's First Time,1,,https://imsdb.com/scripts/Mini%27s-First-Time.html,,Minis-First-Time,0425253,Minis-First-Time_charinfo.txt
0056241,The Miracle Worker,1,,https://imsdb.com/scripts/Miracle-Worker%2C-The.html,,Miracle-Worker-The,0056241,Miracle-Worker-The_charinfo.txt
0790686,Mirrors,1,,https://imsdb.com/scripts/Mirrors.html,,Mirrors,0790686,Mirrors_charinfo.txt
0100157,Misery,1,,https://imsdb.com/scripts/Misery.html,,Misery,0100157,Misery_charinfo.txt
0117060,Mission: Impossible,1,,https://imsdb.com/scripts/Mission-Impossible.html,,Mission-Impossible,0117060,Mission-Impossible_charinfo.txt
1210166,Moneyball,1,,https://imsdb.com/scripts/Moneyball.html,,Moneyball,1210166,Moneyball_charinfo.txt
0166276,Monkeybone,1,,https://imsdb.com/scripts/Monkeybone.html,,Monkeybone,0166276,Monkeybone_charinfo.txt
1067774,Monte Carlo,1,,https://imsdb.com/scripts/Monte-Carlo.html,,Monte-Carlo,1067774,Monte-Carlo_charinfo.txt
5537002,Killers of the Flower Moon,1,,https://imsdb.com/scripts/Moon.html,,Moon,5537002,Moon_charinfo.txt
1748122,Moonrise Kingdom,1,,https://imsdb.com/scripts/Moonrise-Kingdom.html,,Moonrise-Kingdom,1748122,Moonrise-Kingdom_charinfo.txt
0093565,Moonstruck,1,,https://imsdb.com/scripts/Moonstruck.html,,Moonstruck,0093565,Moonstruck_charinfo.txt
0027996,Mr. Deeds Goes to Town,1,,https://imsdb.com/scripts/Mr-Deeds-Goes-to-Town.html,,Mr-Deeds-Goes-to-Town,0027996,Mr-Deeds-Goes-to-Town_charinfo.txt
0119280,Mrs. Brown,1,,https://imsdb.com/scripts/Mrs.-Brown.html,,Mrs-Brown,0119280,Mrs-Brown_charinfo.txt
1935179,Mud,1,,https://imsdb.com/scripts/Mud.html,,Mud,1935179,Mud_charinfo.txt
4566758,Mulan,0,0120762,https://imsdb.com/scripts/Mulan.html,Newer movie preferred,Mulan,0120762,Mulan_charinfo.txt
0140397,Mumford,1,,https://imsdb.com/scripts/Mumford.html,,Mumford,0140397,Mumford_charinfo.txt
0120616,The Mummy,1,,https://imsdb.com/scripts/Mummy%2C-The.html,,Mummy-The,0120616,Mummy-The_charinfo.txt
0110604,Mute Witness,1,,https://imsdb.com/scripts/Mute-Witness.html,,Mute-Witness,0110604,Mute-Witness_charinfo.txt
0119738,My Best Friend's Wedding,1,,https://imsdb.com/scripts/My-Best-Friend%27s-Wedding.html,,My-Best-Friends-Wedding,0119738,My-Best-Friends-Wedding_charinfo.txt
0102492,My Girl,1,,https://imsdb.com/scripts/My-Girl.html,,My-Girl,0102492,My-Girl_charinfo.txt
0177023,My Mother Dreams the Satan's Disciples in New York,1,,https://imsdb.com/scripts/My-Mother-Dreams-the-Satan%27s-Disciples-in-New-York.html,,My-Mother-Dreams-the-Satans-Disciples-in-New-York,0177023,My-Mother-Dreams-the-Satans-Disciples-in-New-York_charinfo.txt
1655420,My Week with Marilyn,1,,https://imsdb.com/scripts/My-Week-with-Marilyn.html,,My-Week-with-Marilyn,1655420,My-Week-with-Marilyn_charinfo.txt
2281375,Nashville,0,0073440,https://www.dailyscript.com/scripts/nashville.html,Newer tv show preferred,Nashville,0073440,Nashville_charinfo.txt
0110632,Natural Born Killers,1,,https://www.dailyscript.com/scripts/natural-born-killers_shoot.html,,Natural-Born-Killers,0110632,Natural-Born-Killers_charinfo.txt
0363282,New York Minute,1,,https://imsdb.com/scripts/New-York-Minute.html,,New-York-Minute,0363282,New-York-Minute_charinfo.txt
0104990,Newsies,1,,https://imsdb.com/scripts/Newsies.html,,Newsies,0104990,Newsies_charinfo.txt
